timestamp,Channel 1
1677179457153,452.0
1677179457154,453.0
1677179457154,454.0
1677179457154,453.0
1677179457155,453.0
1677179457155,453.0
1677179457155,454.0
1677179457187,454.0
1677179457187,455.0
1677179457188,452.0
1677179457188,452.0
1677179457188,455.0
1677179457188,453.0
1677179457220,453.0
1677179457220,453.0
1677179457221,453.0
1677179457221,455.0
1677179457221,453.0
1677179457221,453.0
1677179457253,453.0
1677179457254,455.0
1677179457254,453.0
1677179457254,455.0
1677179457255,455.0
1677179457255,454.0
1677179457255,454.0
1677179457287,454.0
1677179457287,454.0
1677179457287,454.0
1677179457287,454.0
1677179457288,454.0
1677179457288,455.0
1677179457321,455.0
1677179457322,454.0
1677179457322,454.0
1677179457322,455.0
1677179457322,453.0
1677179457323,454.0
1677179457323,453.0
1677179457353,455.0
1677179457354,454.0
1677179457354,453.0
1677179457355,455.0
1677179457355,455.0
1677179457355,454.0
1677179457387,455.0
1677179457387,454.0
1677179457387,455.0
1677179457387,454.0
1677179457388,454.0
1677179457388,454.0
1677179457420,455.0
1677179457420,455.0
1677179457420,454.0
1677179457420,455.0
1677179457421,455.0
1677179457421,455.0
1677179457421,455.0
1677179457453,455.0
1677179457453,455.0
1677179457454,454.0
1677179457454,455.0
1677179457454,453.0
1677179457454,455.0
1677179457486,453.0
1677179457487,454.0
1677179457487,454.0
1677179457487,453.0
1677179457487,455.0
1677179457488,455.0
1677179457488,455.0
1677179457520,453.0
1677179457520,454.0
1677179457520,454.0
1677179457520,455.0
1677179457520,453.0
1677179457520,454.0
1677179457553,455.0
1677179457553,454.0
1677179457553,454.0
1677179457553,455.0
1677179457553,454.0
1677179457553,456.0
1677179457586,455.0
1677179457586,455.0
1677179457586,455.0
1677179457586,455.0
1677179457587,454.0
1677179457587,455.0
1677179457587,454.0
1677179457619,455.0
1677179457620,455.0
1677179457620,455.0
1677179457620,454.0
1677179457620,456.0
1677179457620,454.0
1677179457653,455.0
1677179457653,454.0
1677179457653,454.0
1677179457653,454.0
1677179457653,454.0
1677179457653,454.0
1677179457653,454.0
1677179457686,455.0
1677179457686,454.0
1677179457686,454.0
1677179457686,454.0
1677179457686,454.0
1677179457686,454.0
1677179457719,455.0
1677179457719,454.0
1677179457720,454.0
1677179457720,454.0
1677179457720,454.0
1677179457720,454.0
1677179457753,453.0
1677179457753,454.0
1677179457753,455.0
1677179457753,455.0
1677179457753,455.0
1677179457753,455.0
1677179457753,454.0
1677179457786,454.0
1677179457786,455.0
1677179457786,455.0
1677179457786,455.0
1677179457786,454.0
1677179457786,454.0
1677179457819,455.0
1677179457820,455.0
1677179457820,455.0
1677179457820,455.0
1677179457821,454.0
1677179457821,456.0
1677179457821,455.0
1677179457853,454.0
1677179457853,456.0
1677179457853,455.0
1677179457854,454.0
1677179457854,454.0
1677179457854,455.0
1677179457886,454.0
1677179457886,455.0
1677179457887,455.0
1677179457887,454.0
1677179457887,456.0
1677179457887,456.0
1677179457919,454.0
1677179457919,456.0
1677179457920,456.0
1677179457920,455.0
1677179457920,455.0
1677179457920,454.0
1677179457920,455.0
1677179457953,454.0
1677179457953,455.0
1677179457953,454.0
1677179457954,454.0
1677179457954,454.0
1677179457954,454.0
1677179457986,455.0
1677179457986,454.0
1677179457986,454.0
1677179457987,454.0
1677179457987,454.0
1677179457987,454.0
1677179457987,455.0
1677179458019,454.0
1677179458019,455.0
1677179458020,454.0
1677179458020,454.0
1677179458020,454.0
1677179458020,455.0
1677179458052,454.0
1677179458053,454.0
1677179458053,454.0
1677179458053,454.0
1677179458053,454.0
1677179458053,454.0
1677179458086,455.0
1677179458086,454.0
1677179458087,454.0
1677179458087,455.0
1677179458087,455.0
1677179458087,455.0
1677179458087,454.0
1677179458119,454.0
1677179458120,456.0
1677179458120,453.0
1677179458120,455.0
1677179458120,454.0
1677179458121,454.0
1677179458152,456.0
1677179458153,454.0
1677179458153,454.0
1677179458153,455.0
1677179458154,454.0
1677179458154,454.0
1677179458154,455.0
1677179458186,454.0
1677179458186,455.0
1677179458186,455.0
1677179458187,454.0
1677179458187,455.0
1677179458187,454.0
1677179458219,454.0
1677179458219,454.0
1677179458220,455.0
1677179458220,454.0
1677179458220,454.0
1677179458220,454.0
1677179458252,454.0
1677179458253,456.0
1677179458253,454.0
1677179458253,454.0
1677179458253,454.0
1677179458254,454.0
1677179458254,455.0
1677179458286,455.0
1677179458286,455.0
1677179458286,455.0
1677179458287,454.0
1677179458287,454.0
1677179458287,454.0
1677179458319,454.0
1677179458319,454.0
1677179458319,454.0
1677179458320,455.0
1677179458320,455.0
1677179458320,454.0
1677179458320,455.0
1677179458352,454.0
1677179458353,455.0
1677179458353,453.0
1677179458353,455.0
1677179458353,455.0
1677179458354,454.0
1677179458386,454.0
1677179458386,456.0
1677179458386,455.0
1677179458386,454.0
1677179458387,455.0
1677179458387,454.0
1677179458419,455.0
1677179458419,454.0
1677179458419,454.0
1677179458420,454.0
1677179458420,455.0
1677179458420,456.0
1677179458420,454.0
1677179458452,455.0
1677179458452,454.0
1677179458453,455.0
1677179458453,455.0
1677179458453,455.0
1677179458453,455.0
