timestamp,Channel 1
1675515457.648,1.0
1675515457.648,0.0
1675515457.648,0.0
1675515457.648,0.0
1675515457.648,0.0
1675515457.681,0.0
1675515457.681,0.0
1675515457.681,0.0
1675515457.681,0.0
1675515457.681,0.0
1675515457.681,0.0
1675515457.681,0.0
1675515457.681,0.0
1675515457.682,0.0
1675515457.682,0.0
1675515457.682,1.0
1675515457.714,1.0
1675515457.714,0.0
1675515457.714,1.0
1675515457.714,0.0
1675515457.715,0.0
1675515457.715,0.0
1675515457.715,0.0
1675515457.715,0.0
1675515457.715,0.0
1675515457.715,0.0
1675515457.715,1.0
1675515457.748,0.0
1675515457.748,0.0
1675515457.748,0.0
1675515457.748,0.0
1675515457.748,0.0
1675515457.748,0.0
1675515457.748,0.0
1675515457.748,0.0
1675515457.748,0.0
1675515457.748,0.0
1675515457.781,0.0
1675515457.781,1.0
1675515457.781,0.0
1675515457.781,0.0
1675515457.781,0.0
1675515457.781,0.0
1675515457.782,0.0
1675515457.782,1.0
1675515457.782,0.0
1675515457.782,0.0
1675515457.782,0.0
1675515457.814,0.0
1675515457.814,0.0
1675515457.815,0.0
1675515457.815,1.0
1675515457.815,0.0
1675515457.815,0.0
1675515457.815,0.0
1675515457.815,0.0
1675515457.816,0.0
1675515457.816,0.0
1675515457.816,0.0
1675515457.847,1.0
1675515457.848,0.0
1675515457.848,0.0
1675515457.848,0.0
1675515457.848,0.0
1675515457.848,0.0
1675515457.848,0.0
1675515457.848,0.0
1675515457.849,0.0
1675515457.849,0.0
1675515457.881,0.0
1675515457.881,0.0
1675515457.881,0.0
1675515457.881,0.0
1675515457.881,0.0
1675515457.881,0.0
1675515457.881,0.0
1675515457.881,0.0
1675515457.881,0.0
1675515457.881,0.0
1675515457.881,0.0
1675515457.914,0.0
1675515457.914,0.0
1675515457.914,0.0
1675515457.914,0.0
1675515457.914,0.0
1675515457.914,0.0
1675515457.915,0.0
1675515457.915,0.0
1675515457.915,0.0
1675515457.915,0.0
1675515457.915,0.0
1675515457.947,0.0
1675515457.948,0.0
1675515457.948,0.0
1675515457.948,0.0
1675515457.948,0.0
1675515457.949,0.0
1675515457.949,0.0
1675515457.949,0.0
1675515457.949,0.0
1675515457.949,1.0
1675515457.980,0.0
1675515457.981,0.0
1675515457.981,1.0
1675515457.981,0.0
1675515457.981,0.0
1675515457.981,0.0
1675515457.981,0.0
1675515457.981,0.0
1675515457.982,0.0
1675515457.982,0.0
1675515457.982,0.0
1675515458.14,0.0
1675515458.14,0.0
1675515458.15,0.0
1675515458.15,0.0
1675515458.15,1.0
1675515458.15,0.0
1675515458.15,0.0
1675515458.15,0.0
1675515458.16,0.0
1675515458.16,0.0
1675515458.16,1.0
1675515458.47,0.0
1675515458.47,1.0
1675515458.47,0.0
1675515458.47,1.0
1675515458.47,0.0
1675515458.47,0.0
1675515458.48,0.0
1675515458.48,0.0
1675515458.48,1.0
1675515458.48,0.0
1675515458.80,0.0
1675515458.81,0.0
1675515458.81,0.0
1675515458.81,0.0
1675515458.81,0.0
1675515458.81,0.0
1675515458.81,0.0
1675515458.81,0.0
1675515458.81,0.0
1675515458.81,0.0
1675515458.81,0.0
1675515458.114,0.0
1675515458.114,0.0
1675515458.114,0.0
1675515458.115,1.0
1675515458.115,0.0
1675515458.115,0.0
1675515458.115,0.0
1675515458.115,0.0
1675515458.116,0.0
1675515458.116,0.0
1675515458.116,0.0
1675515458.147,0.0
1675515458.148,0.0
1675515458.148,0.0
1675515458.148,0.0
1675515458.148,0.0
1675515458.148,0.0
1675515458.149,0.0
1675515458.149,0.0
1675515458.149,0.0
1675515458.149,0.0
1675515458.180,0.0
1675515458.181,0.0
1675515458.181,0.0
1675515458.181,0.0
1675515458.181,0.0
1675515458.182,0.0
1675515458.182,0.0
1675515458.182,0.0
1675515458.182,0.0
1675515458.182,0.0
1675515458.182,0.0
1675515458.213,0.0
1675515458.214,0.0
1675515458.214,0.0
1675515458.214,0.0
1675515458.214,0.0
1675515458.214,1.0
1675515458.214,0.0
1675515458.214,0.0
1675515458.214,0.0
1675515458.214,0.0
1675515458.214,0.0
1675515458.247,0.0
1675515458.247,0.0
1675515458.247,0.0
1675515458.247,0.0
1675515458.247,0.0
1675515458.247,0.0
1675515458.248,0.0
1675515458.248,0.0
1675515458.248,0.0
1675515458.248,0.0
1675515458.280,1.0
1675515458.280,0.0
1675515458.280,0.0
1675515458.281,1.0
1675515458.281,0.0
1675515458.281,0.0
1675515458.281,0.0
1675515458.281,0.0
1675515458.281,0.0
1675515458.281,0.0
1675515458.281,0.0
1675515458.313,1.0
1675515458.314,0.0
1675515458.314,0.0
1675515458.314,0.0
1675515458.314,0.0
1675515458.314,0.0
1675515458.314,0.0
1675515458.314,0.0
1675515458.314,1.0
1675515458.315,0.0
1675515458.315,0.0
1675515458.347,0.0
1675515458.347,0.0
1675515458.347,0.0
1675515458.347,0.0
1675515458.347,0.0
1675515458.347,0.0
1675515458.347,0.0
1675515458.347,1.0
1675515458.348,0.0
1675515458.348,0.0
1675515458.380,0.0
1675515458.380,0.0
1675515458.380,0.0
1675515458.380,44.0
1675515458.381,136.0
1675515458.381,233.0
1675515458.381,300.0
1675515458.381,347.0
1675515458.413,380.0
1675515458.414,404.0
1675515458.414,419.0
1675515458.414,429.0
1675515458.414,439.0
1675515458.414,443.0
1675515458.447,446.0
1675515458.447,448.0
1675515458.447,450.0
1675515458.447,451.0
1675515458.447,452.0
1675515458.447,453.0
1675515458.447,454.0
1675515458.480,453.0
1675515458.481,455.0
1675515458.481,455.0
1675515458.481,455.0
1675515458.481,455.0
1675515458.481,455.0
1675515458.514,455.0
1675515458.514,454.0
1675515458.515,456.0
1675515458.515,455.0
1675515458.515,454.0
1675515458.515,455.0
1675515458.546,454.0
1675515458.547,455.0
1675515458.547,455.0
1675515458.547,454.0
1675515458.547,454.0
1675515458.547,456.0
1675515458.547,456.0
1675515458.580,455.0
1675515458.580,456.0
1675515458.580,456.0
1675515458.580,454.0
1675515458.580,456.0
1675515458.580,454.0
1675515458.613,454.0
1675515458.613,454.0
1675515458.614,454.0
1675515458.614,456.0
1675515458.614,455.0
1675515458.614,455.0
1675515458.614,456.0
1675515458.646,455.0
1675515458.647,455.0
1675515458.647,455.0
1675515458.647,454.0
1675515458.647,454.0
1675515458.647,455.0
1675515458.680,455.0
1675515458.680,455.0
1675515458.681,456.0
1675515458.681,455.0
1675515458.681,456.0
1675515458.681,456.0
1675515458.713,456.0
1675515458.714,455.0
1675515458.714,457.0
1675515458.714,455.0
1675515458.714,455.0
1675515458.714,455.0
1675515458.715,456.0
1675515458.746,455.0
1675515458.747,456.0
1675515458.747,456.0
1675515458.747,456.0
1675515458.747,455.0
1675515458.747,455.0
1675515458.780,456.0
1675515458.780,456.0
1675515458.781,456.0
1675515458.781,455.0
1675515458.781,455.0
1675515458.781,454.0
1675515458.781,455.0
1675515458.813,455.0
1675515458.813,456.0
1675515458.814,455.0
1675515458.814,455.0
1675515458.814,456.0
1675515458.814,455.0
1675515458.846,456.0
1675515458.847,456.0
1675515458.847,456.0
1675515458.847,455.0
1675515458.847,456.0
1675515458.847,456.0
1675515458.879,454.0
1675515458.880,454.0
1675515458.880,455.0
1675515458.880,455.0
1675515458.880,456.0
1675515458.880,455.0
1675515458.880,457.0
1675515458.913,456.0
1675515458.913,456.0
1675515458.914,456.0
1675515458.914,456.0
1675515458.914,455.0
1675515458.914,456.0
1675515458.946,456.0
1675515458.947,454.0
1675515458.947,455.0
1675515458.947,456.0
1675515458.947,456.0
1675515458.947,456.0
1675515458.947,455.0
1675515458.979,455.0
1675515458.980,456.0
1675515458.980,456.0
1675515458.980,456.0
1675515458.980,455.0
1675515458.980,455.0
1675515459.13,455.0
1675515459.13,456.0
1675515459.14,456.0
1675515459.14,455.0
1675515459.14,455.0
1675515459.14,456.0
1675515459.46,457.0
1675515459.46,456.0
1675515459.47,456.0
1675515459.47,455.0
1675515459.47,454.0
1675515459.47,456.0
1675515459.47,455.0
1675515459.79,454.0
1675515459.80,455.0
1675515459.80,455.0
1675515459.80,456.0
1675515459.80,456.0
1675515459.80,455.0
1675515459.113,455.0
1675515459.113,456.0
1675515459.113,456.0
1675515459.113,455.0
1675515459.113,455.0
1675515459.113,455.0
1675515459.113,456.0
1675515459.146,455.0
1675515459.146,454.0
1675515459.146,456.0
1675515459.146,456.0
1675515459.146,455.0
1675515459.146,457.0
1675515459.179,456.0
1675515459.180,457.0
1675515459.180,456.0
1675515459.180,454.0
1675515459.180,455.0
1675515459.180,455.0
1675515459.213,454.0
1675515459.213,454.0
1675515459.213,456.0
1675515459.213,456.0
1675515459.214,456.0
1675515459.214,455.0
1675515459.214,457.0
1675515459.246,456.0
1675515459.246,455.0
1675515459.247,456.0
1675515459.247,456.0
1675515459.247,456.0
1675515459.247,455.0
1675515459.279,455.0
1675515459.280,455.0
1675515459.280,455.0
1675515459.280,456.0
1675515459.280,456.0
1675515459.281,457.0
1675515459.281,455.0
1675515459.312,455.0
1675515459.313,455.0
1675515459.313,455.0
1675515459.313,456.0
1675515459.313,455.0
1675515459.313,455.0
1675515459.346,454.0
1675515459.346,454.0
1675515459.346,456.0
1675515459.347,455.0
1675515459.347,456.0
1675515459.347,455.0
1675515459.379,457.0
1675515459.380,456.0
1675515459.380,456.0
1675515459.380,455.0
1675515459.380,456.0
1675515459.380,455.0
1675515459.381,455.0
1675515459.412,456.0
1675515459.413,455.0
1675515459.413,456.0
1675515459.413,455.0
1675515459.413,457.0
1675515459.413,456.0
1675515459.446,456.0
1675515459.446,456.0
1675515459.446,456.0
1675515459.446,455.0
1675515459.447,456.0
1675515459.447,454.0
1675515459.447,454.0
1675515459.479,455.0
1675515459.479,455.0
1675515459.480,455.0
1675515459.480,456.0
1675515459.480,455.0
1675515459.480,456.0
1675515459.513,455.0
1675515459.513,456.0
1675515459.514,456.0
1675515459.514,454.0
1675515459.514,455.0
1675515459.514,455.0
1675515459.545,455.0
1675515459.546,456.0
1675515459.546,455.0
1675515459.546,455.0
1675515459.546,457.0
1675515459.546,455.0
1675515459.547,456.0
1675515459.579,456.0
1675515459.579,455.0
1675515459.580,456.0
1675515459.580,455.0
1675515459.580,456.0
1675515459.580,454.0
